customer_id;name;gender;DOB;Age;job_title;job_industry_category;wealth_segment
326;Guenna Spensly;Female;16/02/1980;43;Help Desk Operator;Financial Services;Mass Customer
327;Cris Richfield;Female;24/07/1968;55;Design Engineer;Health;Mass Customer
328;Bernice Kings;Female;11/04/1991;32;Senior Developer;Manufacturing;Mass Customer
329;Garvy Berthel;Male;20/11/1984;38;Account Representative IV;Entertainment;High Net Worth
330;Port Pancost;Male;03/06/1959;64;Recruiting Manager;Manufacturing;High Net Worth
331;Ford Groucock;Male;23/09/1998;25;Desktop Support Technician;Health;Mass Customer
332;Liza Trouel;Female;19/08/1978;45;Registered Nurse;Health;High Net Worth
333;Debbi Doohey;Female;20/06/1965;58;Sales Associate;Financial Services;Affluent Customer
334;Fredi Iannuzzelli;Female;20/05/1999;24;Financial Advisor;Financial Services;Affluent Customer
335;Debee Martynov;Female;19/04/1983;40;Senior Editor;n/a;Affluent Customer
336;Georgiana Wallington;Female;06/01/1980;43;NaN;Manufacturing;High Net Worth
337;Shaylah Urquhart;Female;08/10/1979;44;Statistician IV;Argiculture;High Net Worth
338;Hilliary Littrell;Female;14/03/1958;65;NaN;Health;Mass Customer
339;Nanny Casero;Female;11/01/1980;43;Human Resources Manager;Health;Mass Customer
340;Joshuah Purvey;Male;31/07/1973;50;NaN;Argiculture;Mass Customer
341;Jeremiah Wasling;Male;25/08/1976;47;GIS Technical Architect;Financial Services;Mass Customer
342;Winslow Hammant;Male;19/05/1987;36;Programmer IV;Health;High Net Worth
343;Nicole Johananoff;Female;14/08/1957;66;Recruiter;Property;Affluent Customer
344;Carlene Eyckelbeck;Female;18/07/1973;50;NaN;n/a;High Net Worth
345;Tish Oleksiak;Female;03/02/1989;34;Senior Sales Associate;Health;High Net Worth
346;Timmie Eisikowitz;Male;15/03/1981;42;Financial Analyst;Financial Services;Mass Customer
347;Berkly Grishinov;Male;06/06/1965;58;Marketing Manager;Financial Services;Mass Customer
348;Gan Devoy;Male;01/11/1980;42;Assistant Professor;Retail;Mass Customer
349;Vinnie Usherwood;Female;15/04/1981;42;Computer Systems Analyst IV;Manufacturing;High Net Worth
350;Carmela Jesper;Female;09/12/1977;45;Clinical Specialist;Health;Mass Customer
351;Dev Hafner;Male;12/05/1999;24;Pharmacist;Health;Mass Customer
352;Orrin Finding;Male;08/07/1979;44;Sales Representative;Retail;Mass Customer
353;Antonia Cardis;Female;09/10/1980;43;Information Systems Manager;n/a;Mass Customer
354;Mavra Donavan;Female;26/11/1980;42;Legal Assistant;Property;Mass Customer
355;Stacy Gullane;Female;01/06/1979;44;Database Administrator II;Retail;Mass Customer
356;Nichole ;Female;30/03/1975;48;Librarian;Entertainment;High Net Worth
357;Betta Shrimpton;Female;25/01/1969;54;Director of Sales;n/a;Affluent Customer
358;Kippie Crimpe;Female;27/12/1985;37;Accounting Assistant IV;n/a;Mass Customer
359;Dulcine Gauson;Female;28/11/1958;64;Legal Assistant;Manufacturing;Affluent Customer
360;Atalanta Starbucke;Female;02/04/1956;67;Staff Scientist;Property;Mass Customer
361;Stephana Minero;Female;27/03/1999;24;Software Engineer IV;Health;Mass Customer
362;Jamima Pirolini;Female;17/11/1974;48;Software Engineer IV;Financial Services;High Net Worth
363;Sabrina Caddy;Female;04/03/1988;35;Project Manager;Retail;Mass Customer
364;Leontyne Simpkiss;Female;30/09/1976;47;Database Administrator III;Financial Services;Affluent Customer
365;Romona Capitano;Female;27/06/1976;47;VP Quality Control;Property;High Net Worth
366;Constance Ucchino;Female;08/01/1954;69;Librarian;Entertainment;High Net Worth
367;Katrinka Sturrock;Female;17/02/1985;38;Programmer II;Manufacturing;Mass Customer
368;Lacee Roan;Female;26/11/1986;36;NaN;Financial Services;High Net Worth
369;Alic Trenear;Male;24/08/1991;32;Actuary;Financial Services;Mass Customer
370;Trstram Bondesen;Male;27/07/1998;25;NaN;Telecommunications;Affluent Customer
371;Pernell Favelle;Male;06/07/1954;69;Systems Administrator III;Financial Services;Mass Customer
372;Moina Thumim;Female;13/08/1987;36;Graphic Designer;Property;Affluent Customer
373;Eva Colenutt;Female;26/08/2000;23;Structural Analysis Engineer;Health;High Net Worth
374;Valdemar MacCoughen;Male;22/01/1992;31;Senior Financial Analyst;Financial Services;Mass Customer
375;Salvidor Renzo;Male;23/08/1976;47;Automation Specialist II;Manufacturing;Mass Customer
376;Marena Brunotti;Female;24/10/1966;57;Financial Advisor;Financial Services;Mass Customer
377;Levy Bonavia;Male;19/05/1999;24;Staff Scientist;Argiculture;Mass Customer
378;Raquela Yuille;Female;04/05/1974;49;Senior Developer;Retail;Mass Customer
379;Bert Ainslie;Male;13/03/1980;43;NaN;Manufacturing;High Net Worth
380;Teriann Birdsey;Female;15/05/1956;67;Structural Engineer;Property;Mass Customer
381;Leesa Castleman;Female;30/11/1996;26;Sales Associate;n/a;Affluent Customer
382;Issiah Fardell;Male;14/08/1985;38;Research Nurse;Health;Mass Customer
383;Barclay Shalders;Male;15/07/1978;45;Nurse Practicioner;n/a;Affluent Customer
384;Friederike Bestar;Female;06/08/1976;47;NaN;Financial Services;Affluent Customer
385;Kendall Humes;Male;07/12/1966;56;Project Manager;Health;High Net Worth
386;Ethelyn Pincott;Female;27/10/1990;32;Senior Quality Engineer;Argiculture;Mass Customer
387;Spike Thieme;Male;19/02/1977;46;Administrative Officer;Financial Services;Mass Customer
388;Carlye Bartle;Female;25/05/1966;57;NaN;Financial Services;Mass Customer
389;Dorene Scrivner;Female;27/04/1975;48;Help Desk Operator;Entertainment;Affluent Customer
390;Royall Slimings;Male;25/11/1997;25;Programmer Analyst II;Health;Affluent Customer
391;Duffie Woodier;Male;25/03/1970;53;NaN;Argiculture;Mass Customer
392;Brandyn Morrid;Male;14/06/1978;45;Safety Technician I;Property;Mass Customer
393;Cesaro Isbell;Male;08/02/1955;68;Associate Professor;Manufacturing;Mass Customer
394;Roanne Cowthard;Female;06/06/1977;46;Legal Assistant;Health;High Net Worth
395;Penn Burkinshaw;Male;27/11/1976;46;Data Coordiator;Retail;High Net Worth
396;Peria Iscowitz;Female;25/01/1967;56;Systems Administrator III;Telecommunications;High Net Worth
397;Nerissa Foote;Female;02/09/1981;42;Paralegal;Financial Services;Affluent Customer
398;Randee Douberday;Female;18/01/1969;54;NaN;Retail;Affluent Customer
399;Nickie Neissen;Male;18/07/1976;47;Engineer III;Manufacturing;Affluent Customer
400;Sibeal Fellow;Female;19/05/1962;61;Financial Analyst;Financial Services;Mass Customer
401;Halette Helling;Female;11/12/1986;36;Assistant Professor;Retail;Mass Customer
402;Berne Donegan;Male;03/06/1977;46;Desktop Support Technician;Retail;Affluent Customer
403;Easter Laffoley-Lane;Female;17/10/1975;48;Graphic Designer;n/a;Mass Customer
404;Sinclair Sustins;Male;17/12/1995;27;Geologist I;Financial Services;Affluent Customer
405;Vivien Urion;Female;28/09/1971;52;NaN;Manufacturing;High Net Worth
406;Rhona Spilsburie;Female;16/06/1987;36;Financial Analyst;Financial Services;High Net Worth
407;Chryste Acum;Female;12/01/1979;44;Structural Analysis Engineer;n/a;High Net Worth
408;Kurtis Baistow;Male;31/08/1991;32;Senior Financial Analyst;Financial Services;Affluent Customer
409;Tatiania O'Kane;Female;23/01/1978;45;Executive Secretary;Health;Mass Customer
410;Alicia Townend;Female;09/04/1990;33;Structural Engineer;n/a;Mass Customer
411;Cathyleen Bern;Female;31/03/1977;46;Director of Sales;Financial Services;High Net Worth
412;Evanne Feechum;Female;23/04/1960;63;NaN;IT;High Net Worth
413;Simone Denys;Male;22/12/1957;65;VP Quality Control;n/a;High Net Worth
414;Thorin Grimoldby;Male;16/07/1976;47;Social Worker;Health;High Net Worth
415;Conchita Jeans;Female;31/05/1955;68;Senior Financial Analyst;Financial Services;Affluent Customer
416;Dory Barnsdall;Female;23/06/1997;26;Software Consultant;n/a;Mass Customer
417;Fernandina Brambley;Female;17/02/1971;52;Biostatistician IV;Argiculture;Mass Customer
418;Jere Ding;Female;22/12/1958;64;NaN;n/a;Mass Customer
419;Chrissie Bernardini;Female;26/01/1981;42;VP Marketing;Manufacturing;Affluent Customer
420;Clem Leek;Male;05/07/1958;65;Help Desk Operator;Entertainment;High Net Worth
421;Tish Netti;Female;19/03/1999;24;Sales Representative;Retail;Mass Customer
422;Vito Norker;Male;06/01/2002;21;NaN;Manufacturing;Affluent Customer
423;Orville Akerman;Male;08/11/1956;66;Senior Quality Engineer;n/a;Mass Customer
424;Dennie Eunson;Male;25/01/1978;45;Research Nurse;Health;High Net Worth
425;Michaeline Bordman;Female;19/11/1953;69;Sales Representative;Retail;Mass Customer
426;Emlyn Anstice;Female;02/06/1972;51;Nuclear Power Engineer;Manufacturing;Affluent Customer
427;Giusto Torbett;Male;19/12/1996;26;Assistant Media Planner;Entertainment;Mass Customer
428;Freida Everil;Female;03/05/1977;46;Structural Engineer;Health;High Net Worth
429;Berny Bold;Female;30/07/1978;45;Community Outreach Specialist;IT;High Net Worth
430;Janice Himsworth;Female;26/04/1973;50;Paralegal;Financial Services;High Net Worth
431;Gale Done;Male;26/03/1956;67;Research Nurse;Health;Affluent Customer
432;Amby Pentin;Male;12/02/1990;33;Nuclear Power Engineer;Manufacturing;Affluent Customer
433;Reinhard Jubert;Male;12/03/1964;59;Statistician II;Property;Affluent Customer
434;Raff Waadenburg;Male;01/12/1995;27;NaN;Financial Services;Mass Customer
435;Jerome Muggeridge;Male;23/12/1999;23;GIS Technical Architect;Telecommunications;Mass Customer
436;Erwin Pendre;Male;24/12/1957;65;Internal Auditor;IT;Mass Customer
437;Sayres Duthie;Male;14/08/1976;47;Systems Administrator III;Manufacturing;Affluent Customer
438;Ebenezer Bottelstone;Male;17/08/1989;34;Internal Auditor;Property;High Net Worth
439;Lida Wych;Female;08/07/1974;49;GIS Technical Architect;n/a;Affluent Customer
440;Sheena O'Duggan;Female;16/12/1977;45;Business Systems Development Analyst;Telecommunications;Mass Customer
441;Felicle Beneze;Female;08/03/1974;49;Analyst Programmer;IT;Mass Customer
442;Linc Vedyasov;Male;06/10/2001;22;NaN;Financial Services;Mass Customer
443;Lauree Leason;Female;26/03/1972;51;NaN;Argiculture;High Net Worth
444;Britteny Falconer-Taylor;Female;24/02/1967;56;Staff Scientist;Manufacturing;Mass Customer
445;Timothy Wenham;Male;13/11/1984;38;Executive Secretary;Financial Services;Mass Customer
446;Marilee Oosthout de Vree;Female;02/07/1978;45;Tax Accountant;IT;Affluent Customer
447;Brittany Peasey;Female;06/11/2001;21;Help Desk Technician;Argiculture;Mass Customer
448;Robin Crack;Female;26/04/1995;28;Software Engineer III;IT;High Net Worth
449;Shana Fortesquieu;Female;24/09/1974;49;VP Product Management;Manufacturing;High Net Worth
450;Myrlene Rothwell;Female;02/04/1975;48;Structural Analysis Engineer;Entertainment;Mass Customer
451;Marlow Flowerdew;U;NaN;0;Quality Control Specialist;IT;High Net Worth
452;Natalee Bamford;Female;11/08/1959;64;Account Coordinator;Property;Mass Customer
453;Cornelius Yarmouth;U;NaN;0;Assistant Professor;IT;High Net Worth
454;Eugenie Domenc;U;NaN;0;Research Nurse;Health;Affluent Customer
455;Mile Dionisii;Male;02/11/1991;31;Civil Engineer;Manufacturing;Mass Customer
456;Randolph Redihalgh;Male;30/11/1975;47;Automation Specialist I;Manufacturing;Affluent Customer
457;Querida Danilchev;Female;14/12/1980;42;Recruiting Manager;Financial Services;High Net Worth
458;Osborn Pentony;Male;21/04/1969;54;Account Representative IV;Manufacturing;Affluent Customer
459;Bel Cheeke;Female;04/08/1986;37;Civil Engineer;Manufacturing;Mass Customer
460;Illa ;Female;23/01/1986;37;Electrical Engineer;Manufacturing;Affluent Customer
461;Jsandye Melendez;Female;09/10/1979;44;Social Worker;Health;Mass Customer
462;Melany Thorrington;Female;01/01/1960;63;NaN;Manufacturing;Affluent Customer
463;Allis Blanche;Female;30/03/1962;61;Senior Cost Accountant;Financial Services;Mass Customer
464;Karel Dimelow;Female;23/03/1958;65;NaN;n/a;Mass Customer
465;Alina Wilsey;Female;27/03/1976;47;Developer III;Financial Services;Affluent Customer
466;Jarad Bauser;Male;27/01/1991;32;NaN;Manufacturing;Affluent Customer
467;Welbie Rockliffe;Male;02/01/1954;69;Human Resources Assistant I;Property;Affluent Customer
468;Valeria Ladyman;Female;19/01/1974;49;Software Test Engineer I;Property;High Net Worth
469;Levi Cartmell;Male;03/05/1996;27;Actuary;Financial Services;High Net Worth
470;Darbee Klimowicz;Male;19/12/2001;21;Internal Auditor;Retail;Mass Customer
471;Libby Wardesworth;Female;01/01/1956;67;GIS Technical Architect;Financial Services;Affluent Customer
472;Kippy Jessel;Female;16/11/1990;32;Internal Auditor;Financial Services;Mass Customer
473;Benji O'Shirine;Male;13/03/1977;46;Junior Executive;Health;Mass Customer
474;Consolata Clacson;Female;15/01/1983;40;Geologist IV;Entertainment;Affluent Customer
475;Vernor ;Male;14/11/1996;26;Nuclear Power Engineer;Manufacturing;Affluent Customer
476;Kane Jahnel;Male;21/04/1989;34;Computer Systems Analyst IV;n/a;Mass Customer
477;Cheri Hazeman;Female;26/11/1960;62;Media Manager II;Financial Services;High Net Worth
478;Darcey Harberer;Female;21/01/1961;62;Chief Design Engineer;n/a;Affluent Customer
479;Blythe Keighley;Female;04/08/1994;29;NaN;IT;Mass Customer
480;Darelle Ive;U;NaN;0;Registered Nurse;Health;Mass Customer
481;Marcella Manzell;Female;12/04/1990;33;Programmer IV;Argiculture;Mass Customer
482;Gar Wallis;Male;19/12/1962;60;NaN;Health;Mass Customer
483;Bertrand Penkethman;Male;02/05/1973;50;Sales Representative;Retail;Affluent Customer
484;Mason Kohrsen;Male;24/04/1974;49;Programmer IV;Manufacturing;Mass Customer
485;Ulrika Steagall;Female;08/11/1974;48;Statistician III;Manufacturing;High Net Worth
486;Prudi Edon;Female;30/12/1955;67;Technical Writer;Manufacturing;Affluent Customer
487;Elayne Braiden;Female;19/09/1979;44;Food Chemist;Health;Mass Customer
488;Domini Ghelerdini;Female;11/07/1980;43;Help Desk Operator;Property;Mass Customer
489;Tresa Reeks;Female;31/05/1971;52;Senior Editor;Retail;Mass Customer
490;Lida Boynton;Female;15/06/1992;31;Environmental Tech;Argiculture;Mass Customer
491;Andrea Funcheon;Male;20/02/1976;47;Speech Pathologist;Property;Affluent Customer
492;Pail Ashplant;Male;28/04/1976;47;Environmental Tech;Financial Services;Mass Customer
493;Tommie Banbridge;Female;13/09/1960;63;Electrical Engineer;Manufacturing;Mass Customer
494;Gaby ;Male;02/06/1975;48;Design Engineer;Manufacturing;Mass Customer
495;Lucius Prescott;Male;21/02/1959;64;VP Accounting;Financial Services;Mass Customer
496;Korry Cosgrove;Female;28/01/1976;47;Engineer II;Financial Services;Affluent Customer
497;Allissa Brinklow;Female;09/01/1974;49;NaN;Property;Mass Customer
498;Emmalee Sketcher;Female;30/04/1978;45;VP Sales;Manufacturing;High Net Worth
499;Dalli Baggally;Male;15/03/1961;62;Budget/Accounting Analyst III;Financial Services;Affluent Customer
500;Lazar Crathern;Male;11/04/1992;31;Recruiting Manager;Retail;Affluent Customer
501;Henrieta MacClancey;Female;10/06/1977;46;Environmental Specialist;n/a;High Net Worth
502;Rica Raveau;Female;24/12/1970;52;Teacher;Manufacturing;Mass Customer
503;Burr Gerb;Male;19/07/1989;34;Dental Hygienist;Health;Affluent Customer
504;Vinny Hegley;Male;25/04/1995;28;Environmental Tech;Manufacturing;High Net Worth
505;Wylma Elsy;Female;01/12/1966;56;NaN;n/a;High Net Worth
506;Brett Scrancher;Female;14/02/1985;38;Health Coach II;Retail;Mass Customer
507;Gwen Jakubczyk;Female;05/07/1971;52;NaN;Health;Mass Customer
508;Abagail Tordiffe;Female;18/01/1971;52;Project Manager;Property;Mass Customer
509;Tobe Vamplew;Male;06/08/1979;44;Developer II;Financial Services;Affluent Customer
510;Sheilah Blackmore;Female;15/06/1992;31;NaN;n/a;Mass Customer
511;Theo Tolmie;Female;02/12/1982;40;Dental Hygienist;Health;High Net Worth
512;Sigfried Semken;Male;15/04/1955;68;VP Accounting;Financial Services;Mass Customer
513;Kienan Soar;U;NaN;0;Tax Accountant;IT;Mass Customer
514;Trent ;Male;20/06/1996;27;Associate Professor;Financial Services;Mass Customer
515;Winna Verny;Female;04/09/1989;34;Help Desk Operator;IT;High Net Worth
516;Craggy Loadsman;Male;07/01/1958;65;Environmental Tech;Financial Services;Mass Customer
517;Iona Fidgeon;Female;20/08/1985;38;Chief Design Engineer;Property;Mass Customer
518;Bernhard Senett;Male;28/04/1991;32;Database Administrator IV;Retail;Mass Customer
519;Rabi Nissle;Male;07/04/2000;23;NaN;n/a;Mass Customer
520;Jazmin Neumann;Female;09/08/1964;59;VP Quality Control;Financial Services;Affluent Customer
521;Peri Hovie;Female;19/12/1978;44;Help Desk Operator;Health;High Net Worth
522;Lynnelle Comettoi;Female;05/11/1976;46;NaN;n/a;Affluent Customer
523;Elberta Tixall;Female;24/11/1974;48;Senior Financial Analyst;Financial Services;Affluent Customer
524;Florence Held;Female;09/09/1962;61;Nurse;Retail;Mass Customer
525;Lennard Donizeau;Male;12/02/1980;43;Chemical Engineer;Manufacturing;Mass Customer
526;Ardelle ;U;NaN;0;Social Worker;Health;Mass Customer
527;Lorilyn Topaz;Female;19/10/1990;33;VP Quality Control;Financial Services;Mass Customer
528;Gayel Downs;Female;06/06/1979;44;Registered Nurse;Health;Mass Customer
529;Sandor Tumber;Male;21/07/1989;34;Operator;Retail;Affluent Customer
530;Townie Perez;Male;24/09/1974;49;Recruiter;Manufacturing;Mass Customer
531;Modesty Fletcher;Female;26/08/1993;30;Senior Cost Accountant;Financial Services;High Net Worth
532;Row Mawditt;Female;14/01/1961;62;Community Outreach Specialist;Financial Services;Affluent Customer
533;Conny Shearmer;Male;14/12/1981;41;Database Administrator III;Retail;Mass Customer
534;Madel Palffrey;Female;16/08/1954;69;Systems Administrator I;n/a;Mass Customer
535;Gracie Merrifield;Female;04/05/1993;30;NaN;n/a;Affluent Customer
536;Jannelle Leist;Female;07/04/1959;64;Recruiting Manager;Manufacturing;Affluent Customer
537;Raine Sneezum;Female;26/03/1989;34;Structural Engineer;Entertainment;High Net Worth
538;Millicent Wiffler;Female;21/10/1956;67;Chemical Engineer;Manufacturing;Mass Customer
539;Hobie Knappett;Male;10/08/1975;48;NaN;Health;High Net Worth
540;Tresa Dy;Female;28/04/2001;22;Chemical Engineer;Manufacturing;Mass Customer
541;Annissa Balmforth;Female;01/01/1966;57;NaN;Manufacturing;Affluent Customer
542;Berri McManamen;Female;14/01/1967;56;Accountant III;Manufacturing;Mass Customer
543;Mikey Rizzetti;Male;03/08/1973;50;Account Coordinator;Retail;Affluent Customer
544;Giacomo Johanning;Male;12/10/1990;33;Structural Engineer;Manufacturing;High Net Worth
545;Alecia Crosse;Female;04/06/1978;45;Project Manager;Health;Mass Customer
546;Jorie Pigott;Female;24/02/1981;42;Information Systems Manager;Health;Mass Customer
547;Andee Robjant;Female;14/05/1996;27;Sales Associate;Health;Mass Customer
548;Georgie Cudbertson;U;NaN;0;NaN;IT;High Net Worth
549;Abrahan Luckman;Male;15/06/1985;38;Human Resources Manager;Retail;Mass Customer
550;Emeline Jorioz;Female;10/07/1976;47;NaN;Retail;Mass Customer
